tournament_id,map_name,started,event_type,damage_causer_name,damage_reason,damage_type_category
na-pgcgr3,Erangel,2019-11-11T02:30:05.8463516Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T02:30:05.8463516Z,LogPlayerKill,BattleRoyaleModeController_Def_C,NonSpecific,Damage_BlueZone
na-pgcgr3,Erangel,2019-11-11T02:30:05.8463516Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T02:30:05.8463516Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T02:30:05.8463516Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapSCAR-L_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapSCAR-L_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapAK47_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapAK47_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapMini14_C,ArmShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapFNFal_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapMini14_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapBerylM762_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapFNFal_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapMini14_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapFNFal_C,LegShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapFNFal_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapBerylM762_C,LegShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapFNFal_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapFNFal_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapFNFal_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapFNFal_C,LegShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapFNFal_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,BattleRoyaleModeController_Def_C,NonSpecific,Damage_BlueZone
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapMini14_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapMini14_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapFNFal_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,ArmShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:42:57.1041742Z,LogPlayerKill,WeapHK416_C,ArmShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapMk47Mutant_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapDP28_C,ArmShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapAK47_C,NonSpecific,Damage_Explosion_Vehicle
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapM16A4_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapAK47_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapAK47_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapAK47_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapDP28_C,NonSpecific,Damage_Explosion_Vehicle
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapAK47_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapMini14_C,ArmShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapSCAR-L_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapSKS_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapSKS_C,LegShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapFNFal_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapFNFal_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapFNFal_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapSKS_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapFNFal_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapFNFal_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapFNFal_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapAK47_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapAK47_C,ArmShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapBerylM762_C,ArmShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapFNFal_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapFNFal_C,ArmShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapFNFal_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapM24_C,HeadShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapAK47_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,BP_MolotovFireDebuff_C,NonSpecific,Damage_Molotov
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,BattleRoyaleModeController_Def_C,NonSpecific,Damage_BlueZone
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapFNFal_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapAK47_C,TorsoShot,Damage_Gun
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
na-pgcgr3,Erangel,2019-11-11T01:00:03.4400383Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,BP_PickupTruck_B_03_C,NonSpecific,Damage_VehicleHit
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,NonSpecific,Damage_Explosion_Vehicle
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapBerylM762_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,LegShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,PelvisShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,HeadShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,NonSpecific,Damage_Explosion_Vehicle
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapFNFal_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapFNFal_C,HeadShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,HeadShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapAK47_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,NonSpecific,Damage_Explosion_Vehicle
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapSKS_C,PelvisShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,LegShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,NonSpecific,Damage_Explosion_Vehicle
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,PelvisShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,ArmShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,PelvisShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapM16A4_C,HeadShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapSCAR-L_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,LegShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,LegShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapSKS_C,HeadShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,PelvisShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapAUG_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapMini14_C,PelvisShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapSKS_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,LegShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,BattleRoyaleModeController_Desert_C,NonSpecific,Damage_BlueZone
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T04:42:29.2567858Z,LogPlayerKill,WeapHK416_C,ArmShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,WeapAK47_C,HeadShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,WeapAK47_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,WeapHK416_C,HeadShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,PlayerMale_A_C,None,Damage_Groggy
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,WeapHK416_C,LegShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,BP_PickupTruck_A_esports_C,NonSpecific,Damage_Explosion_Vehicle
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,WeapMini14_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,PlayerFemale_A_C,None,Damage_Groggy
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,WeapHK416_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,WeapAK47_C,TorsoShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,WeapFNFal_C,LegShot,Damage_Gun
na-pgcgr3,Miramar,2019-11-11T03:51:21.7917318Z,LogPlayerKill,ProjGrenade_C,NonSpecific,Damage_Explosion_Grenade
